Dates,ES1 Index,NQ1 Index,VG1 Index,BZ1 Index,TY1 Comdty,RX1 Comdty,EC1 Curncy,BP1 Curncy,UC1 Curncy,CL1 Comdty,CO1 Comdty
04/29/2022,4184.97,13106.86,3717.4,117417,118.796875,150.57,1.07899,126.63,5317.304,96.68,91
05/02/2022,4208.8,13332.24,3648.7,116406,117.984375,150.47,1.07105,125.37,5468.979,97.12,91.38
05/03/2022,4227.31,13347.03,3688.5,116246,118.15625,150.65,1.07446,125.53,5338.871,94.57,89.16
05/04/2022,4355.06,13799.58,3662.6,118292,118.796875,150.17,1.08373,126.41,5285.454,99.56,93.55
05/05/2022,4200.94,13112.98,3630.8,115022,117.703125,149.55,1.07314,124.13,5401.354,99.97,94.2
05/06/2022,4176.86,12947.51,3592,114660,117.4375,147.97,1.07634,123.93,5455.5,101.37,95.46
05/09/2022,4043.02,12435.56,3483.5,112742,117.828125,148.75,1.07818,124.05,5522.804,95.2,89.99
05/10/2022,4052.4,12593.88,3510.4,112379,118.421875,149.94,1.07456,123.75,5498.657,92.12,87.03
05/11/2022,3984.98,12207.11,3597,113766,118.90625,149.9,1.07451,123.31,5500.899,97.62,91.32
05/12/2022,3981.94,12184.17,3578.1,115336,119.625,151.72,1.05795,122.36,5520.881,98.01,91.27
05/13/2022,4075.72,12628.3,3662.6,116575,118.8125,150.74,1.06147,123.04,5413.828,102.03,94.75
05/16/2022,4060.52,12487.57,3641.8,117901,119.3125,151,1.06478,123.81,5403.326,105.46,97.04
05/17/2022,4141.63,12809.32,3703.4,118512,118.5,149.54,1.07563,125.44,5291.247,103.8,95.07
05/18/2022,3977.37,12172.18,3649.7,115438,119.078125,149.93,1.06845,124.07,5338.462,101.2,92.68
05/19/2022,3952.03,12113.8,3599,116216,119.34375,150.85,1.08103,125.62,5234.521,103.89,95.17
05/20/2022,3953.8,12075.56,3622.8,117958,119.75,150.9,1.07558,125.34,5201.267,104.26,95.6
05/23/2022,4027.06,12273.91,3674.6,120162,119.21875,150.1,1.09051,126.43,5139.449,104.27,96.34
05/24/2022,3995.37,12004.42,3624.8,120040,120,150.91,1.09372,125.74,5148.593,103.78,96.46
05/25/2022,4032.13,12179.07,3662.6,120070,120.21875,150.89,1.0899,126.49,5145.036,104.31,96.86
05/26/2022,4112.23,12522.75,3725.3,121425,120.21875,150.25,1.09306,126.59,5072.648,107.87,99.72
05/27/2022,4213.62,12929.15,3785,121374,120.109375,150.72,1.09423,126.9,5054.179,108.79,101.44
05/30/2022,4213.62,12929.15,3820.9,120357,120.109375,149.65,1.09423,126.9,5065.308,108.79,103.23
05/31/2022,4188.78,12897.28,3765.1,120364,119.484375,148.59,1.09458,126.69,5066.277,108.41,101.48
06/01/2022,4156.08,12799.89,3734.3,120519,118.6875,148.04,1.08628,125.56,5107.235,108.97,102.08
06/02/2022,4233.39,13149.44,3776.1,121602,118.921875,147.3,1.09469,126.31,5102.201,110.49,103.24
06/03/2022,4164.19,12799.89,3759.2,120292,118.6875,146.69,1.0928,125.63,5095.854,112.38,105.1
06/06/2022,4177.88,12854.96,3820.9,119251,118.09375,146.02,1.08964,125.98,5108.737,112.04,104.91
06/07/2022,4216.66,12963.57,3784,118932,118.59375,146.64,1.09127,126.51,5181.221,112.9,105.84
06/08/2022,4171.29,12865.92,3764.1,117056,118.25,145.78,1.09209,126.02,5197.508,115.45,108.48
06/09/2022,4072.18,12518.42,3704.4,115903,118.0625,144.67,1.08297,125.7,5210.136,114.88,108.04
06/10/2022,3953.29,12074.79,3577.1,113963,116.953125,143.87,1.07217,123.78,5293.673,114.09,107.11
06/13/2022,3802.72,11520.51,3487.5,110821,115.4375,142.1,1.06244,122.05,5426.012,114.33,107.33
06/14/2022,3788.78,11538.62,3458.7,110162,114.609375,140.55,1.06168,120.44,5458.711,112.44,106.37
06/15/2022,3842.01,11823.66,3513.4,111147,115.328125,141.55,1.06285,121.96,5374.724,109.02,104.03
06/16/2022,3718.2,11344.01,3420.4,111147,115.984375,140.7,1.07804,124.3,5374.724,111.17,105.17
06/17/2022,3722.76,11485.85,3421.4,107712,116.328125,141.24,1.06943,122.84,5444.066,103.58,99.3
06/20/2022,3722.76,11485.85,3448.4,107661,116.328125,140.42,1.06943,122.84,5490.582,103.58,100.19
06/21/2022,3815.93,11771.04,3476.4,107323,115.9375,140.29,1.07348,123.49,5457.329,105.05,100.64
06/22/2022,3810.87,11759.35,3452.4,107111,117.09375,142.2,1.07708,123.36,5468.657,101.86,98.09
06/23/2022,3848.34,11933.97,3426.4,105612,117.796875,145.05,1.07217,123.26,5538.175,100.01,96.61
06/24/2022,3966.33,12343.72,3526.4,106275,117.484375,144.81,1.07495,123.43,5570.02,103.23,99.3
06/27/2022,3953.67,12242.05,3533.4,108549,116.953125,143.39,1.07845,123.5,5531.471,105.1,101.03
06/28/2022,3874.42,11869.67,3533.4,108113,116.84375,142.1,1.07212,122.55,5574.402,107.2,103.57
06/29/2022,3870.12,11886.7,3497.4,106954,117.65625,143.88,1.06371,121.9,5499.923,105.3,102.34
06/30/2022,3837.96,11722.49,3439.4,105681,118.671875,145.63,1.06746,122.53,5521.692,101.44,99.23
07/01/2022,3876.2,11805.61,3428.4,106200,119.40625,147.65,1.06168,121.66,5602.712,104,101.59
07/04/2022,3876.2,11805.61,3444.4,105727,119.40625,145.95,1.06168,121.66,5622.484,104,103.29
07/05/2022,3883.03,12006.16,3343.5,105384,120.0625,148.04,1.04497,120.18,5699.62,95.44,93.53
07/06/2022,3897.46,12079.11,3407.4,105878,119.1875,148.71,1.03676,119.94,5719.355,94.51,91.64
07/07/2022,3954.94,12341.69,3478.4,108105,118.40625,147.36,1.03408,120.83,5643.142,98.54,95.24
07/08/2022,3951.14,12355.41,3495.4,107509,117.765625,146.89,1.0357,120.96,5563.098,100.51,97.4
07/11/2022,3906.07,12083.18,3459.4,105156,118.515625,148.19,1.0243,119.65,5657.953,99.84,97.47
07/12/2022,3872.65,11976.17,3476.4,105217,118.796875,149.77,1.02248,119.68,5724.704,91.93,90.54
07/13/2022,3853.15,11959.14,3444.4,104752,119.0625,149.39,1.02451,119.77,5670.688,92.37,90.62
07/14/2022,3841.76,11994.98,3388.5,102739,118.640625,148.95,1.02076,119,5723.7,91.87,90.19
07/15/2022,3914.43,12208.49,3470.4,103321,118.78125,149.86,1.02582,119.24,5679.102,93.61,92.06
07/18/2022,3882.78,12106.31,3498.4,103485,118.609375,148.7,1.03297,120.22,5699.116,98.41,96.71
07/19/2022,3987.86,12479.45,3583.4,104815,118.109375,147.9,1.04107,120.66,5681.033,99.72,97.7
07/20/2022,4013.18,12673.91,3575.4,104958,117.921875,148.08,1.0354,120.35,5734.978,98.87,97.31
07/21/2022,4052.42,12851.58,3578.4,105585,119.046875,148.96,1.03661,120.32,5778.137,95.37,94.52
07/22/2022,4015.71,12631.46,3594.4,105645,120.03125,151.19,1.03681,120.47,5774.028,93.74,93.92
07/25/2022,4020.77,12561.3,3592.4,106979,119.796875,151.47,1.03935,121.16,5637.427,95.72,95.7
07/26/2022,3973.42,12315.25,3569.4,106398,120,152.71,1.02922,120.96,5623.908,94.02,95.01
07/27/2022,4075.97,12830.23,3603.4,108120,120.5625,152.85,1.03681,122.32,5517.498,96.27,97.03
07/28/2022,4125.6,12950.71,3645.3,109362,121.125,154.56,1.03438,122.17,5422.64,95.44,97.19
07/29/2022,4186.36,13188.63,3700.3,109895,121.296875,154.3,1.03874,122.42,5424.935,97.62,99.23
08/01/2022,4173.2,13179.48,3704.3,108802,121.515625,155.06,1.04208,123.2,5433.792,92.94,95.47
08/02/2022,4146.1,13140.84,3683.3,109920,120.265625,154.75,1.03378,122.34,5524.859,93.46,95.95
08/03/2022,4209.4,13493.65,3727.3,110430,120.234375,153.64,1.0318,122.1,5532.354,89.74,92.37
08/04/2022,4205.35,13550.08,3745.3,112730,120.875,154.56,1.04132,122.39,5453.338,87.64,89.83
08/05/2022,4199.78,13450.19,3716.3,113061,119.515625,152.64,1.03378,121.26,5411.865,88.11,90.59
08/08/2022,4194.72,13403.92,3753.3,115319,120,153.39,1.03479,121.34,5347.338,89.84,92.24
08/09/2022,4177.25,13249.63,3714.3,115440,119.625,152.87,1.03656,121.31,5378.942,89.58,91.92
08/10/2022,4263.84,13616.17,3750.3,117109,119.890625,153.54,1.04654,122.89,5319.588,91,92.96
08/11/2022,4263.59,13534.07,3751.3,116590,119.234375,152.22,1.04841,122.62,5394.988,93.38,95.06
08/12/2022,4335.75,13805.03,3777.3,119209,119.40625,152.05,1.04234,122.02,5295.397,91.16,93.67
08/15/2022,4353.22,13910.26,3784.3,119739,119.84375,153.38,1.03109,121.14,5320.547,88.5,90.76
08/16/2022,4362.84,13886.88,3802.3,120260,119.53125,152.24,1.03231,121.49,5367.001,85.65,88.13
08/17/2022,4331.44,13719.11,3752.3,120425,118.90625,150.86,1.03388,121.23,5388.965,87.22,89.38
08/18/2022,4341.32,13749.62,3771.3,120579,118.984375,150.89,1.02405,119.9,5409.09,89.58,92.19
08/19/2022,4285.62,13490.6,3722.3,117890,118.25,148.95,1.01813,118.69,5404.044,89.85,92.31
08/22/2022,4194.21,13125.85,3649.3,116871,117.859375,148.15,1.00795,118.09,5368.828,89.77,92.08
08/23/2022,4183.32,13112.37,3643.3,119282,117.765625,147.79,1.01073,118.74,5314.718,93.13,95.65
08/24/2022,4195.73,13146.18,3666.3,119324,117.390625,147.08,1.01083,118.44,5323.344,94.27,96.6
08/25/2022,4254.73,13376.22,3669.3,119823,117.921875,147.78,1.01134,118.83,5329.719,91.92,94.81
08/26/2022,4111.42,12831.75,3596.4,118571,117.71875,146.78,1.01073,117.99,5261.919,92.45,96.38
08/29/2022,4082.8,12701.87,3565.4,118523,117.171875,145.46,1.01336,117.57,5215.549,96.38,100.3
08/30/2022,4038.5,12565.62,3554.4,116421,117.140625,145.06,1.0163,117.12,5306.597,91.04,95.34
08/31/2022,4007.1,12490.89,3518.4,115642,117.015625,144.84,1.01863,116.69,5405.977,88.97,93.19
09/01/2022,4019.51,12498.01,3447.4,116405,116.125,144.27,1.00825,115.91,5432.734,86.05,90
09/02/2022,3974.69,12306.86,3543.4,116752,116.796875,145.19,1.01033,115.66,5359.806,86.3,90.64
09/05/2022,3974.69,12306.86,3487.4,118207,116.796875,144.6,1.01033,115.66,5350.33,86.3,93.29
09/06/2022,3960.51,12220.19,3493.4,115425,115.75,144.15,1.0045,115.77,5429.252,86.31,90.46
09/07/2022,4030.9,12468.52,3505.4,115425,116.3125,144.51,1.01185,115.54,5429.252,81.41,85.75
09/08/2022,4056.73,12528,3510.4,115678,116.109375,142.89,1.01261,115.5,5399.9,83,86.87
09/09/2022,4119.27,12803.29,3569.4,118055,115.875,142.93,1.01782,116.42,5340.911,86.22,90.47
09/12/2022,4163.32,12954.02,3647.3,119262,115.734375,143.85,1.02527,117.32,5268.516,87.21,91.6
09/13/2022,3981.53,12237.98,3584.4,116314,115.0625,142.75,1.01093,115.55,5373.79,86.74,90.79
09/14/2022,3997.98,12345.24,3565.4,116118,115.09375,142.99,1.01119,115.93,5357.533,87.9,91.69
09/15/2022,3951.35,12128.33,3542.3,115384,114.625,142.58,1.0123,115.18,5419.078,84.55,88.52
09/16/2022,3921.87,12053.59,3491.3,114555,114.890625,142.09,1.01326,114.62,5440.258,84.56,89.01
09/19/2022,3949.34,12145,3506.3,117428,114.5,141.98,1.01422,114.69,5345.656,85.15,89.65
09/20/2022,3904.47,12042.23,3464.2,118030,113.984375,140.07,1.00979,114.18,5316.856,83.74,88.3
09/21/2022,3837.43,11827.84,3493.3,117251,114.375,140.57,1.00345,113.96,5305.291,82.74,87.53
09/22/2022,3802.9,11681.89,3430.2,119471,112.890625,139.39,0.9954,113,5289.085,83.29,88.15
09/23/2022,3739.38,11491.24,3348,116958,112.765625,138.85,0.97935,108.86,5428.388,78.55,83.95
09/26/2022,3700.06,11430.13,3343,114013,111.5,138.25,0.97316,107.18,5561.646,76.52,81.91
09/27/2022,3690.99,11447.8,3332,113300,111.03125,136.52,0.9718,107.63,5529.643,78.31,84.06
09/28/2022,3762.57,11672.04,3337,113281,113,137.29,0.98645,109.31,5511.666,81.95,87.04
09/29/2022,3684.18,11341.24,3272.9,112444,112.59375,136.88,0.99087,110.89,5570.669,81.03,86.18
09/30/2022,3631,11146.55,3320,114938,112.203125,137.87,0.99238,112.07,5528.905,79.3,84.16
10/03/2022,3720.48,11399.32,3343,121414,113.34375,140.55,0.99334,113.49,5319.935,83.43,87.84
10/04/2022,3834.4,11757.89,3483.2,121331,113.640625,140.98,1.0116,115.2,5318.183,86.31,90.74
10/05/2022,3825.08,11740.72,3446.2,122297,112.671875,139.13,1.00094,113.85,5322.569,87.55,92.29
10/06/2022,3787.52,11657.9,3437.2,122582,112.078125,138.34,0.99047,111.88,5351.315,88.24,93.33
10/07/2022,3683.18,11213.22,3379.1,121355,111.625,137.05,0.98473,111.16,5358.385,92.42,96.79
10/10/2022,3654.95,11095.04,3361.1,120706,111.15625,135.47,0.98146,110.96,5333.824,90.91,95.08
10/11/2022,3628.73,10954.14,3338,119439,111.28125,135.84,0.98182,110.61,5416.755,89.13,93.2
10/12/2022,3617.9,10949.59,3338,119439,111.625,135.23,0.98076,111.33,5416.755,87.06,91.38
10/13/2022,3711.91,11195.29,3367.1,118849,111.15625,135.61,0.98961,113.6,5399.941,88.89,93.48
10/14/2022,3626.97,10852.12,3393.1,116423,110.734375,135.47,0.98317,112.13,5471.212,85.4,90.57
10/17/2022,3719.47,11222.05,3446.2,118117,110.84375,136.27,0.9956,114.05,5427.745,85.25,90.56
10/18/2022,3763.33,11311.45,3473.2,120274,111.046875,136.6,0.9957,113.58,5404.736,82.62,88.99
10/19/2022,3737.62,11265.49,3476.2,120770,110.140625,135.49,0.9872,112.45,5411.223,85.09,91.35
10/20/2022,3705.36,11202.36,3490.3,121603,109.5,135.09,0.98881,112.59,5350.061,85.08,91.32
10/21/2022,3794.83,11472.8,3475.2,124689,109.9375,134.51,0.99495,113.13,5293.398,85.62,92.42
10/24/2022,3840.45,11594.26,3533.3,120319,109.875,135.55,0.99792,113.22,5408.897,85.15,92.19
10/25/2022,3901.95,11831.38,3588.4,118660,110.703125,137.59,1.00632,115.15,5445.653,85.89,92.44
10/26/2022,3872.46,11561.18,3610.4,116688,111.234375,138.25,1.0185,116.68,5492.443,88.5,94.59
10/27/2022,3850.79,11348.31,3611.4,118621,111.828125,139.63,1.00627,116.03,5437.755,89.68,95.84
10/28/2022,3943.29,11703.6,3614.4,118705,111.140625,138.7,1.00551,116.54,5445.352,88.49,94.67
10/31/2022,3914.81,11562.45,3623.5,120084,110.734375,137.82,0.99862,115.12,5282.849,87.11,93.7
11/01/2022,3897.67,11446.04,3652.5,120915,110.71875,138.22,0.99802,115.25,5218.765,88.96,95.56
11/02/2022,3799.62,11054.64,3625.5,120915,110.765625,138.02,0.99837,115.15,5218.765,90.6,97.08
11/03/2022,3758.29,10835.96,3596.4,120883,110.171875,136.59,0.98453,112.04,5229.46,88.76,95.58
11/04/2022,3810.46,10999.84,3692.6,121960,110.1875,136.11,1.00426,114.07,5135.478,93.23,99.51
11/07/2022,3846.5,11125.09,3713.6,118947,109.78125,135.84,1.01201,115.73,5228.281,92.41,98.86
11/08/2022,3866.67,11205.89,3741.6,119753,110.421875,136.47,1.01674,115.76,5257.762,89.51,96.27
11/09/2022,3786.26,10939.74,3735.6,117087,110.46875,137.58,1.00924,113.81,5274.199,86.41,93.54
11/10/2022,3993.45,11749.31,3852.8,113080,112.65625,139.87,1.02725,117.35,5483.458,87.05,94.57
11/11/2022,4033.02,11967.23,3873.8,115661,112.453125,137.9,1.04557,118.92,5444.581,89.56,96.91
11/14/2022,3998.49,11852.84,3889.9,116453,112.265625,137.92,1.04451,118.18,5424.306,86.45,94.03
11/15/2022,4032.26,12024.04,3910.9,116453,112.703125,138.7,1.04557,119.12,5424.306,87.5,94.76
11/16/2022,4001.01,11857.64,3888.9,113306,113.34375,139.75,1.04828,119.49,5495.884,86.16,93.75
11/17/2022,3987.65,11828.34,3877.8,112670,112.765625,139.38,1.04526,118.87,5562.571,82.19,90.64
11/18/2022,4006.55,11825.82,3928.9,111780,112.4375,139.55,1.04154,119.27,5479.599,80.62,88.46
11/21/2022,3990.42,11704.61,3916.9,112948,112.453125,139.79,1.03248,118.51,5410.643,80.55,88.29
11/22/2022,4043.1,11872.79,3937.9,111685,112.75,139.76,1.03802,119.19,5459.847,81.46,89.2
11/23/2022,4066.04,11982.13,3956,111788,113.09375,140.52,1.04859,121.02,5493.917,78.43,86.23
11/24/2022,4066.04,11982.13,3969,114906,113.09375,141.5,1.04859,121.02,5403.39,78.43,86.16
11/25/2022,4065.53,11901.32,3967,111765,113.171875,139.86,1.04879,121.3,5510.897,76.76,84.43
11/28/2022,4002.77,11733.15,3943.9,111608,113.0625,139.79,1.04194,119.87,5458.613,77.73,83.99
11/29/2022,3994.46,11640.73,3939.9,113804,112.859375,140.75,1.04074,119.86,5372.012,78.69,84.35
11/30/2022,4114.68,12163.43,3971,115053,113.359375,140.25,1.04944,120.92,5307.248,81.06,87.07
12/01/2022,4115.19,12184.14,3985,113652,114.4375,141.79,1.05981,122.92,5281.272,81.73,86.98
12/02/2022,4108.88,12131.11,3985,114584,114.5,141.25,1.06142,123.2,5302.247,80.49,85.67
12/05/2022,4036.04,11924.55,3970,111866,113.734375,141.13,1.05709,122.07,5358.072,77.42,82.77
12/06/2022,3977.32,11682.39,3942.9,112826,114.234375,142,1.05397,121.77,5344.351,74.72,79.44
12/07/2022,3969,11625.32,3933.9,111691,115,142.22,1.059,122.46,5281.773,72.47,77.26
12/08/2022,3998.24,11762.69,3929.9,109498,114.328125,141.99,1.06343,122.75,5291.029,71.91,76.24
12/09/2022,3968.49,11686.18,3947.9,109703,113.96875,140.52,1.06197,123.03,5328.233,71.47,76.19
12/12/2022,4024.45,11829.61,3932.9,107396,113.734375,140.48,1.05955,122.89,5398.635,73.63,78.08
12/13/2022,4055.2,11958.9,3988,105418,114.671875,140.84,1.07093,124.05,5372.449,75.87,80.77
12/14/2022,4030.75,11869,3983,105785,114.59375,140.45,1.07369,124.34,5382.249,77.77,82.79
12/15/2022,3927.25,11457,3839,105710,114.84375,138.65,1.06987,122.19,5381.213,76.59,81.3
12/16/2022,3879,11344.75,3808,104543,114.8125,137.43,1.06685,121.97,5367.754,74.76,79.13
12/19/2022,3845.5,11193.25,3818,106677,114.140625,137.15,1.0672,121.71,5372.718,75.68,79.89
12/20/2022,3849.25,11175.75,3803,108925,113.53125,135.91,1.06895,121.97,5273.376,76.54,80.08
12/21/2022,3905.75,11334.5,3875,109251,113.5625,135.88,1.06795,121.08,5263.721,78.61,82.29
12/22/2022,3849.25,11054.25,3822,109238,113.546875,135.31,1.06565,120.54,5250.427,77.8,81.07
12/23/2022,3869.75,11075.25,3820,111412,113.078125,134.95,1.0683,120.64,5224.01,79.88,84.02
12/26/2022,3869.75,11075.25,3820,110498,113.078125,134.95,1.0683,120.64,5259.288,79.88,84.02
12/27/2022,3855,10915.5,3837,110144,112.328125,133.45,1.07025,120.54,5334.914,79.85,84.43
12/28/2022,3807.5,10772.75,3812,112102,112.1875,133.52,1.0675,120.49,5305.391,79.28,83.74
12/29/2022,3871.75,11032.75,3853,111103,112.4375,133.99,1.07325,120.95,5349.369,78.72,83.21
12/30/2022,3861,11022.25,3785,111103,112.296875,132.93,1.0754,120.84,5349.369,80.58,85.65
01/02/2023,3861,11022.25,3869,107691,112.296875,134.32,1.0754,120.84,5415.997,80.58,85.65
01/03/2023,3846,10945.5,3892,105296,112.640625,135.08,1.0617,120.04,5504.863,77.24,81.85
01/04/2023,3874.5,10999.25,3981,106766,113.1875,136.47,1.0656,120.79,5501.963,73.13,77.61
01/05/2023,3829,10820.25,3964,109005,113.015625,135.99,1.0578,119.37,5418.751,73.97,78.45
01/06/2023,3915.5,11113.5,4023,110374,114.21875,137.43,1.0694,121.17,5294.785,74.07,78.33
01/09/2023,3913.75,11185.5,4084,110160,114.625,137.03,1.07995,122.22,5306.682,74.93,79.41
01/10/2023,3940.75,11282,4064,112064,114,136.2,1.0787,121.82,5258.682,75.42,79.86
01/11/2023,3990,11476.5,4105,113894,114.4375,137.64,1.0809,121.73,5223.404,77.72,82.42
01/12/2023,4003.5,11534.25,4139,113028,115.234375,138.22,1.0892,122.4,5124.94,78.71,83.78
01/13/2023,4018.25,11608,4157,112086,114.765625,138.31,1.0871,122.45,5136.584,80.18,85.02
01/16/2023,4018.25,11608,4166,110046,114.765625,138.21,1.0871,122.45,5189.006,80.18,84.21
01/17/2023,4009.5,11624.5,4177,112438,114.671875,139.26,1.0833,122.9,5146.701,80.5,85.66
01/18/2023,3945.75,11475.75,4180,113136,115.90625,140.3,1.08355,123.56,5197.217,79.8,84.73
01/19/2023,3915.5,11356.5,4103,113755,115.640625,139.55,1.08685,124.07,5216.671,80.61,85.9
01/20/2023,3988.5,11677,4124,112881,115.0625,138.27,1.08905,124.1,5230.916,81.64,87.37
01/23/2023,4036.5,11934,4160,112555,114.6875,137.97,1.08935,123.78,5226.063,81.62,87.93
01/24/2023,4032.75,11909.5,4163,113899,115.03125,138.33,1.0919,123.5,5183.369,80.13,85.87
01/25/2023,4032,11873.25,4155,115089,115.140625,138.36,1.09485,124.12,5105.087,80.15,85.86
01/26/2023,4075.5,12106.75,4179,114879,114.859375,137.75,1.09205,124.2,5100.334,81.01,87.21
01/27/2023,4084.25,12222.25,4182,112971,114.609375,137.44,1.09,124.05,5132.924,79.68,86.4
01/30/2023,4032.5,11968,4166,112837,114.28125,136.7,1.08765,123.58,5139.773,77.9,84.5
01/31/2023,4090,12152,4171,114150,114.515625,136.82,1.08925,123.33,5104.237,78.87,85.46
02/01/2023,4132.25,12414.25,4175,112503,115.484375,136.75,1.10055,123.8,5112.55,76.41,82.84
02/02/2023,4191.5,12846.75,4249,110431,115.546875,139.83,1.09335,122.4,5056.572,75.88,82.17
02/03/2023,4147.75,12624,4256,108857,114.421875,138.05,1.08285,120.63,5153.317,73.39,79.94
02/06/2023,4123.5,12515.5,4211,109046,113.5,136.91,1.07475,120.31,5202.935,74.11,80.99
02/07/2023,4175.75,12776.75,4210,108010,113.234375,136.7,1.0742,120.41,5218.006,77.14,83.69
